order_week,category_id,order_count,unique_orders,total_quantity,total_gross_sales,total_net_sales,total_profit,avg_profit_ratio
2016-06-13,41,6,6,14,295.85999869,284.71000099,73.35999870699999,0.282
2016-06-13,40,18,18,57,1424.4299809600002,1245.98999402,152.730001213,0.129
2016-06-13,37,20,19,70,2947.3000295,2532.3200035200002,9.350002296000007,0.031
2016-06-13,36,15,15,41,739.5899905800001,697.84000397,-63.839991862,-0.027
2016-06-13,35,7,7,20,559.80000105,489.42000383000004,-91.33999493000002,-0.154
2016-06-13,33,3,3,11,715.0,629.5299987999999,28.90999985,0.04
2016-06-20,6,2,2,6,269.94001006,213.24999998,21.09000015,0.16
2016-06-20,5,3,3,11,274.88999357,244.15999797,84.27000117200001,0.27
2016-06-20,44,2,2,4,119.96000099,103.46000099,31.349999426,0.32
2016-06-20,7,6,6,21,492.0,442.45000075999997,165.28999526799998,0.293
2016-06-20,3,3,3,10,499.90002058,412.71001055,135.60999679,0.343
2016-06-20,13,8,8,22,833.78000059,729.3000031,-222.610000013,-0.224
2016-06-20,17,179,144,530,31794.700878260002,28703.8903622,2727.250003319,0.104
2016-06-20,18,155,134,155,20148.4508525,18121.099860479997,2078.819975983,0.109
2016-06-20,24,152,126,486,24300.0,21910.25,4147.210001791,0.195
2016-06-20,26,16,16,44,1669.9199981,1499.73000706,279.150002716,0.159
2016-06-20,29,80,77,244,9577.74016076,8620.99005456,1412.310018648,0.145
2016-06-20,32,3,3,9,179.90999793999998,173.00999832999997,65.759998799,0.3
2016-06-20,33,4,4,13,845.0,772.1999969,23.04999923999999,0.032
2016-06-20,35,5,5,15,404.84999838,367.39999388,-169.389997122,-0.266
2016-06-20,36,14,14,51,878.48998069,800.82998275,197.269998671,0.149
2016-06-20,37,20,19,64,2703.36004815,2370.55999007,-513.210029026,-0.239
2016-06-20,40,13,13,41,1024.5899924,927.1099968,241.310004241,0.272
2016-06-20,41,5,5,20,379.7999896,324.05000877,99.789998654,0.274
2016-06-20,43,100,91,100,29998.001099999998,26971.050659399996,3479.1099596120002,0.128
2016-06-20,45,129,105,129,51597.421419,46383.491273399995,5011.990009205,0.106
2016-06-20,46,125,109,354,17692.919834,15916.05984894,2866.389974654,0.183
2016-06-20,48,101,93,101,20198.9905555,18113.9905555,2658.6399750260002,0.147
2016-06-20,11,2,2,4,139.96000672,126.65999984999999,46.95000076,0.37
2016-06-20,12,3,3,8,439.76000980000003,379.84999849999997,132.63000107,0.357
2016-06-20,9,85,79,245,24217.589934980002,21958.24984708,1608.4600375020002,0.113
2016-06-27,18,167,137,167,21708.330918499996,19510.6798623,1237.35002409,0.065
2016-06-27,7,5,5,14,341.0,313.29999547,104.600000617,0.284
2016-06-27,40,13,12,44,1099.5599898,999.56999194,48.750004316,0.105
2016-06-27,3,7,7,20,824.80002588,745.9999924000001,300.899998696,0.401
2016-06-27,5,1,1,1,24.98999977,21.98999977,0.660000026,0.03
2016-06-27,9,90,85,278,27517.259971400003,24806.0598904,868.8700255009999,0.018
2016-06-27,12,2,2,5,274.85000612,266.59999462999997,41.71999932,0.29
2016-06-27,13,13,13,30,927.69999684,821.91999434,116.769998654,0.108
2016-06-27,17,159,128,482,28915.18077844,25962.37029306,2578.9199907479997,0.107
2016-06-27,24,133,115,373,18650.0,16676.25,2907.229981933,0.164
2016-06-27,26,10,10,28,944.86001198,853.57000335,47.15000009299999,0.111
2016-06-27,29,79,76,250,9977.52015166,9007.50004152,755.000008008,0.049
2016-06-27,33,3,3,11,715.0,699.3999939,232.59999943999998,0.297
2016-06-27,48,109,97,109,21798.9105995,19584.9105995,1860.1700388939998,0.099
2016-06-27,46,143,119,429,21441.41983752,19300.99982428,1452.259964774,0.107
2016-06-27,45,118,105,118,47197.641298,42483.7111524,3284.250109992,0.075
2016-06-27,44,3,3,12,359.8799973,328.69000242,82.14999771000001,0.24
2016-06-27,43,94,87,94,28198.121034,25442.670624,3388.759972442,0.137
2016-06-27,41,8,8,24,443.75999449000005,378.32000542000003,102.260001184,0.279
2016-06-27,37,18,17,59,2315.41000919,2117.9100112300002,553.899999268,0.214
2016-06-27,6,5,5,11,494.89001462,416.60000607,114.90999746099999,0.216
2016-06-27,36,12,12,33,548.66999816,484.31000327000004,-44.999999996999996,-0.153
2016-06-27,35,7,7,22,549.779996751,484.480004232,167.889998905,0.357
2016-06-27,32,1,1,1,19.98999977,19.98999977,1.74000001,0.09
2016-07-04,26,5,5,15,654.9700012000001,595.82999801,37.659997940000004,-0.102
2016-07-04,3,10,10,33,1604.67005534,1481.83001334,186.099992757,0.149
2016-07-04,24,144,124,417,20850.0,18856.25,2314.949987766,0.087
2016-07-04,18,152,128,152,19758.480836,17717.47986538,2539.160010961,0.142
2016-07-04,17,170,136,524,31434.76087964,28182.610408970002,3763.8300009450004,0.126
2016-07-04,13,13,13,43,1388.56999775,1261.02999111,85.750001833,0.099
2016-07-04,12,2,2,9,494.730011,465.04998780000005,140.01000022,0.29
2016-07-04,11,3,3,11,384.8899993,335.55001067,74.91999913000001,0.247
2016-07-04,9,98,84,286,28177.19997378,25130.93978108,3484.7399845170003,0.127
2016-07-04,7,5,5,12,291.0,264.93000030999997,-209.59999966499998,-0.324
2016-07-04,5,2,2,9,224.90999598000002,204.41999812,80.90999794,0.375
2016-07-04,48,122,106,122,24398.780671,21955.780671,2601.199988277,0.114
2016-07-04,29,67,61,190,7578.1201315,6816.71004052,1196.930002039,0.169
2016-07-04,32,4,4,14,279.85999298,257.66999245,79.560001378,0.337
2016-07-04,35,5,5,19,519.80999748,489.30999748,108.80000019100001,0.226
2016-07-04,36,10,10,33,596.66999243,532.51999758,16.420001745999997,0.051
2016-07-04,37,18,17,57,2515.4300267,2268.5099907699996,462.03000092300005,0.082
2016-07-04,40,17,17,46,1149.53998743,1103.54998575,28.749997973,0.106
2016-07-04,41,12,12,43,777.56998815,662.92999458,167.95000188900002,0.218
2016-07-04,43,91,79,91,27298.181000999997,24485.740585499996,1642.9899494229999,0.071
2016-07-04,44,3,3,8,239.92000009,201.83000374,24.710000280000003,0.127
2016-07-04,45,118,108,118,47197.641298,42379.701173199996,6830.170129886,0.162
2016-07-04,46,126,109,378,18892.439838,16990.91982626,2707.870003674,0.157
2016-07-04,33,2,2,2,130.0,105.29999924,40.1600008,0.38
2016-07-11,41,12,12,37,699.62998761,623.7200031299999,205.190000547,0.323
2016-07-11,46,145,122,439,21941.2197912,19697.569851160002,1914.290004034,0.07
2016-07-11,3,11,10,33,1629.67004004,1520.99003599,-46.03000213099998,0.01
2016-07-11,5,2,2,5,124.95000076,118.45000076,54.48999977,0.46
2016-07-11,6,6,6,15,674.8500022000001,588.0200195100001,91.839999498,0.138
2016-07-11,7,5,5,10,223.0,189.32999802,32.839998727,-0.018
2016-07-11,9,79,72,243,23947.6200027,21695.889877370002,1891.6300267829997,0.102
2016-07-11,12,6,6,17,934.4900208199999,833.06000136,272.29999351,0.335
2016-07-11,13,5,5,13,472.87000656,428.62000652999996,-13.630002017999995,-0.02
2016-07-11,17,177,146,557,33414.4309497,29946.5703967,2594.2299834980004,0.089
2016-07-11,18,159,140,159,20668.410874499998,18573.45986104,3094.150011542,0.165
2016-07-11,48,107,97,107,21398.9305885,19242.9305885,2459.6199607460003,0.128
2016-07-11,26,15,14,52,1959.93999858,1741.11999507,382.439997673,0.211
2016-07-11,29,71,63,223,8887.800166,7999.270040040001,627.889997214,0.081
2016-07-11,32,2,2,7,139.92999649,133.12999725999998,48.019999561,0.23
2016-07-11,33,2,2,6,390.0,388.6999969,129.37999725,0.37
2016-07-11,35,6,6,18,419.81999964,363.75000189,94.50000191000001,0.183
2016-07-11,36,12,12,35,562.64999388,512.55999565,-2.6200035809999953,0.059
2016-07-11,37,15,15,42,1839.58003411,1703.7000276,-120.649999701,-0.091
2016-07-11,40,13,13,42,1049.57999213,938.6099986300001,302.189998626,0.295
2016-07-11,24,144,121,441,22050.0,19667.25,3207.48995568,0.154
2016-07-11,43,94,87,94,28198.121033999996,25247.6705628,2908.150000895,0.123
2016-07-11,44,1,1,5,149.9499969,145.4499969,64.0,0.44
2016-07-11,45,115,99,115,45997.701264999996,41397.7711194,7732.530027441,0.184
2016-07-18,9,84,74,247,24417.56998412,21965.44987079,1538.839996859,0.088
2016-07-18,11,3,3,8,279.92000958,271.00000004000003,-4.639999633,-0.02
2016-07-18,43,106,86,106,31797.881166,28611.940704599998,5451.839979844,0.192
2016-07-18,3,6,6,25,1049.7500228000001,949.8800278,138.08000470899998,0.148
2016-07-18,5,2,2,2,49.97999954,41.72999954,-11.789999962,-0.28
2016-07-18,6,3,3,13,584.869995,524.5800018,-53.76000214,-0.103
2016-07-18,7,8,8,22,541.0,519.35000229,100.710002182,0.007
2016-07-18,17,163,136,490,29395.100830400002,26508.55035826,4052.9700467350003,0.166
2016-07-18,44,2,2,7,209.93000032,182.04000092,40.75000095,0.235
2016-07-18,36,12,11,35,595.64999769,543.41999628,153.07000097399998,0.248
2016-07-18,35,11,11,40,1119.5999963900001,1000.48999392,282.900000035,0.185
2016-07-18,33,4,4,16,1040.0,867.75,382.91999436,0.437
2016-07-18,32,2,2,9,179.90999603,142.12999725,-172.19999314,-1.13
2016-07-18,29,75,70,203,7948.140151140001,7204.15005452,603.3099999469999,0.096
2016-07-18,26,12,12,31,1214.92000958,1124.2299977,206.519991675,0.205
2016-07-18,24,149,122,457,22850.0,20640.25,3307.5200248769997,0.17
2016-07-18,18,138,116,138,17938.620759,16169.31988468,638.360007116,0.042
2016-07-18,13,6,6,18,555.81999395,501.69000821,-66.68000122000001,0.017
2016-07-18,37,14,14,36,1543.64001649,1392.4300193400002,167.229998369,0.186
2016-07-18,40,11,11,29,724.70998939,634.49999813,130.349997516,0.125
2016-07-18,41,4,4,16,327.83999242,294.95000081,53.899999737,0.178
2016-07-18,46,136,118,402,20091.95982706,17978.25978442,1874.750011601,0.1
2016-07-18,45,126,107,126,50397.481386,45287.5512404,7706.550040386,0.174
2016-07-18,48,114,95,114,22798.860627,20442.860627,3722.26000466,0.184
2016-07-18,12,2,2,6,329.8200073,329.8200073,100.269997002,0.23
2016-07-25,26,13,13,38,1834.9500084000001,1548.0900059199998,351.820000662,0.283
2016-07-25,3,6,6,14,714.86002356,645.0600185000001,192.34000111799998,0.285
2016-07-25,5,3,3,9,224.90999793,197.42000007000001,-22.179999827999996,-0.017
2016-07-25,6,3,3,8,359.92000576000004,322.11999505,93.31000137999999,0.287
2016-07-25,37,17,17,45,2099.5500429900003,1923.17999832,214.710000535,0.124
2016-07-25,9,76,70,248,24097.62004068,21399.94986718,2184.3499440650003,0.089
2016-07-25,11,2,2,8,279.9200134,216.9400024,79.77999878,0.37
2016-07-25,12,2,2,4,219.88000492,197.33999632,29.360000614999997,0.04
2016-07-25,13,10,10,24,842.75999633,732.7899913199999,164.209997775,0.242
2016-07-25,17,157,134,466,27955.340809100002,25012.72032591,3077.6699645999997,0.115
2016-07-25,48,115,102,115,22998.850632499998,20737.850632499998,1479.3500048689998,0.076
2016-07-25,46,134,111,385,19242.2998837,17265.7998535,1155.509992874,0.085
2016-07-25,45,110,102,110,43997.80121,39477.8610852,3968.070156723,0.102
2016-07-25,44,3,3,9,269.90999789,256.55999369,90.020001411,0.323
2016-07-25,41,4,4,14,253.85999484,233.28000258999998,58.020000456999995,0.242
2016-07-25,24,160,132,494,24700.0,22201.75,4141.9899800309995,0.179
2016-07-25,29,67,58,189,7498.17009638,6659.95006131,950.240004581,0.107
2016-07-25,32,3,3,9,179.90999603,152.11999893,-25.280000684,-0.403
2016-07-25,33,2,2,5,325.0,286.6499939,-115.53000068,-0.24
2016-07-25,35,2,2,6,119.93999862000001,109.73999977,51.219999316,0.415
2016-07-25,36,12,12,38,669.61998939,579.38999747,133.210000051,0.282
2016-07-25,7,6,6,17,386.0,344.72999955,95.479998828,0.272
2016-07-25,40,14,14,43,1074.56998812,921.8899994,218.419998765,0.236
2016-07-25,18,172,148,172,22358.280946,20044.92984704,1959.0699853009999,0.099
2016-07-25,43,91,84,91,27298.181000999997,24509.7305757,2293.949964227,0.099
2016-08-01,35,9,9,24,539.7600135600001,477.67999652000003,90.21000003099999,0.057
2016-08-01,29,81,77,247,9807.60016124,8794.19005517,856.480025405,0.08
2016-08-01,26,7,7,26,829.9700012000001,765.1699982,-402.54000520799997,-0.537
2016-08-01,32,3,3,10,199.8999958,169.51999855,7.160000326000002,-0.183
2016-08-01,3,6,6,22,1194.78004068,1048.80999187,81.51000118200001,0.157
2016-08-01,41,2,2,8,127.91999816,123.44000245,32.0899992,0.26
2016-08-01,43,95,85,95,28498.101044999996,25562.650604399998,4946.849983985,0.197
2016-08-01,18,140,119,140,18198.60077,16349.999877279999,2262.36000013,0.138
2016-08-01,44,1,1,4,119.9599991,99.5699997,11.25,0.11
2016-08-01,45,122,103,122,48797.561342,44007.6212172,4955.4400504000005,0.107
2016-08-01,46,145,125,414,20691.7198179,18689.1998749,2477.01998369,0.115
2016-08-01,48,95,87,95,18999.050522499998,17046.050522499998,2694.500004677,0.158
2016-08-01,33,3,3,6,390.0,349.05000686,69.01999855,0.223
2016-08-01,40,11,11,37,924.62999137,816.6599940300001,273.209998371,0.32
2016-08-01,37,18,18,42,1723.58002273,1533.08999831,321.960007326,0.106
2016-08-01,36,5,5,16,254.83999823,225.76000118000002,-95.76999976299999,-0.276
2016-08-01,5,1,1,5,124.9499969,112.4599991,35.99000168,0.32
2016-08-01,6,2,2,6,269.94001006,233.04999541,55.629998685,0.195
2016-08-01,7,7,7,20,446.0,380.67000198,3.4799991299999995,0.036
2016-08-01,9,96,86,285,27307.31990802,24789.68986098,3081.099952685,0.144
2016-08-01,11,2,2,9,314.9100036,273.9699935,61.93999863,0.235
2016-08-01,12,1,1,2,109.9400024,82.45999908,40.40000153,0.49
2016-08-01,13,9,9,30,994.6999891,899.81000327,274.020002375,0.264
2016-08-01,17,164,130,494,29635.0608287,26632.170368400002,2616.020044403,0.099
2016-08-01,24,157,124,497,24850.0,22293.0,3088.120006909,0.14
2016-08-08,48,90,84,90,17999.100495,16174.100494999999,1506.909951107,0.095
2016-08-08,46,112,106,310,15493.79988038,13892.1498715,1958.529995525,0.139
2016-08-08,29,87,80,248,9917.52025888,9107.25001115,387.349982406,0.103
2016-08-08,3,1,1,2,119.9800034,107.9800034,17.60000038,0.16
2016-08-08,5,3,3,5,124.95000076,118.20999908,0.629998686999997,-0.227
2016-08-08,7,7,6,22,538.0,517.74000168,65.06000113,0.094
2016-08-08,13,12,12,28,1009.72000689,901.92000201,-88.30999521200002,-0.014
2016-08-08,32,2,2,4,79.95999908,73.75999832,5.0099997499999995,0.075
2016-08-08,33,3,3,5,325.0,302.90000157,70.810003047,0.037
2016-08-08,35,12,12,29,829.7100066410001,711.500006633,196.100001348,0.269
2016-08-08,36,7,7,23,421.76999091,384.59999943,-29.580002500999996,0.011
2016-08-08,37,14,13,47,2155.53002152,2006.41998867,8.749994963999976,0.076
2016-08-08,40,13,13,41,1024.5899924,947.22999944,73.040005676,0.018
2016-08-08,41,8,8,22,351.77999305,328.26999474,59.269999979,0.141
2016-08-08,43,91,81,91,27298.181000999997,24533.730591,2781.349978715,0.116
2016-08-08,6,1,1,5,224.9499969,212.5800018,-42.52000046,-0.2
2016-08-08,12,2,2,6,329.82000731999995,308.38000106000004,-122.17999645999998,-0.055
2016-08-08,44,4,4,12,359.87999531,326.2899932,73.92999815,0.058
2016-08-08,45,103,95,103,41197.941133,36858.0010082,5597.119978991,0.152
2016-08-08,26,9,9,35,1450.0,1340.4499817,44.869998931999994,-0.064
2016-08-08,18,153,132,153,19888.4708415,17915.71986328,1241.909985746,0.065
2016-08-08,24,169,143,503,25150.0,22512.25,3374.53000689,0.152
2016-08-08,17,180,148,542,32514.580890459998,29318.4803661,3156.6699897910003,0.114
2016-08-08,9,88,77,256,25037.52006458,22262.64989411,3427.2799722259997,0.123
2016-08-08,11,5,5,10,349.9000053,316.99999805,22.36999941,0.118
2016-08-15,17,169,141,517,31014.83089438,27869.44040702,2862.120019383,0.099
2016-08-15,36,12,12,34,609.6599922099999,542.48999594,74.569999978,0.097
2016-08-15,37,23,23,75,2979.25000923,2673.51000585,411.249996312,0.137
2016-08-15,40,5,5,15,374.8500061,363.6000061,107.09000111099999,0.296
2016-08-15,41,7,7,21,365.78999326999997,337.06000518999997,-109.260000005,-0.263
2016-08-15,35,6,6,22,579.78000634,508.61000054,28.230000979000003,0.098
2016-08-15,33,1,1,4,260.0,208.0,68.63999939,0.33
2016-08-15,32,6,6,18,359.81999587,314.83999824,64.039997808,0.162
2016-08-15,29,79,73,264,10517.4001335,9388.83008508,944.790007719,0.105
2016-08-15,26,13,13,38,1524.87002178,1388.9800072,362.039991367,0.215
2016-08-15,18,176,144,176,22878.240968,20523.9398491,3021.000004089,0.146
2016-08-15,24,154,133,432,21600.0,19553.5,4255.849986734,0.199
2016-08-15,46,138,120,411,20541.77981184,18646.98978826,995.2400464250001,0.051
2016-08-15,12,2,2,8,439.7600098,408.1500092,191.45999912,0.465
2016-08-15,48,111,98,111,22198.8906105,19912.8906105,2488.67001504,0.127
2016-08-15,11,2,2,7,244.93000025999999,233.20999905,95.40000153,0.43
2016-08-15,9,85,76,241,23467.67999232,21215.82983392,1818.640021565,0.062
2016-08-15,7,7,7,12,288.0,256.01000214,36.059999468,0.103
2016-08-15,5,2,2,7,174.92999644,163.67999644,26.98999978,0.225
2016-08-15,45,126,111,126,50397.481386,45287.551240400004,7844.390050555,0.173
2016-08-15,44,3,3,12,359.87999722,337.38999932,-182.15000244,-0.617
2016-08-15,43,108,97,108,32397.841188,29112.900695999997,2563.0900800900004,0.085
2016-08-15,13,7,7,26,896.73998624,823.57999043,-61.069994658,-0.006
2016-08-22,24,138,122,425,21250.0,19070.25,1836.6199659600002,0.093
2016-08-22,33,4,4,12,780.0,652.59999464,93.160000323,0.15
2016-08-22,18,180,147,180,23398.200989999998,21025.6998436,2429.480042263,0.115
2016-08-22,17,177,142,542,32514.580902200003,29202.71038093,2559.460047008,0.103
2016-08-22,13,7,7,20,661.79999337,580.2800141,173.049999236,0.324
2016-08-22,12,4,4,10,549.7000122,481.54000088,139.88999939,0.288
2016-08-22,11,5,5,9,314.91001511999997,290.07000542,-91.869995552,-0.408
2016-08-22,3,3,3,10,374.90000528,334.15999598999997,74.57000160999999,0.283
2016-08-22,6,2,2,6,269.9400024,260.4900055,41.869998694,0.16
2016-08-22,7,3,3,11,263.0,221.41000366,72.87000132,0.327
2016-08-22,26,7,7,24,1024.94001006,917.14999393,-456.86999585499996,-0.454
2016-08-22,29,72,68,219,8577.990111160001,7757.61001912,456.9800163340001,0.063
2016-08-22,32,4,4,12,239.87999725,220.6799965,22.56999971,0.202
2016-08-22,9,80,78,235,23427.66003366,20991.34986846,3793.87996123,0.146
2016-08-22,35,10,10,22,444.780008311,378.359998701,116.70999861600001,0.256
2016-08-22,36,10,10,30,484.69998931,415.32999515,95.410001167,0.216
2016-08-22,37,26,25,81,3679.19007092,3316.5300101800003,-118.73000993200002,0.029
2016-08-22,41,12,12,38,667.6199893300001,611.23000143,84.459999675,0.199
2016-08-22,43,77,72,77,23098.460847000002,20835.000519,2674.55998982,0.131
2016-08-22,44,2,2,2,59.97999954,50.6800003,15.329999446,0.305
2016-08-22,45,130,110,130,51997.40143,46847.471284399995,8366.009964197001,0.178
2016-08-22,46,111,97,328,16393.43982312,14531.149845240001,1610.950028757,0.132
2016-08-22,48,117,101,117,23398.830643499998,21071.830643499998,2028.099999473,0.096
2016-08-22,40,13,13,33,824.66999237,731.69999497,10.19999766,-0.222
2016-08-29,18,170,142,170,22098.300935,19885.0498574,2371.640023821,0.123
2016-08-29,48,108,100,108,21598.920594,19408.920594,3246.500041491,0.171
2016-08-29,3,6,6,21,1084.79003136,971.05002018,42.180006268,0.12
2016-08-29,6,5,5,19,854.8100050600001,803.0699996600001,142.599999427,0.188
2016-08-29,7,4,4,11,260.0,222.29000092,-178.21000338899998,-0.768
2016-08-29,9,100,89,289,28687.13996838,25700.35983228,1428.859992592,0.036
2016-08-29,11,3,3,7,244.93000025999999,230.22999759,72.1599989,0.363
2016-08-29,12,9,9,31,1704.0700378199997,1465.4999696700002,-40.809998570000005,0.002
2016-08-29,13,10,10,30,992.70000074,916.56998832,85.089995875,0.102
2016-08-29,17,167,138,500,29995.00090092,27006.770420610002,2277.140040289,0.087
2016-08-29,24,140,125,438,21900.0,19595.5,690.480009158,0.058
2016-08-29,26,13,13,32,1219.860012,1078.97999377,222.51999662999998,0.189
2016-08-29,29,70,63,200,7968.03015042,7044.71006929,-27.169989661000013,0.062
2016-08-29,35,7,7,12,254.88000297,242.73000145,69.949999097,0.289
2016-08-29,36,16,16,47,841.52998921,766.1999940799999,184.150003201,0.174
2016-08-29,37,13,13,34,1435.66002459,1310.11000249,244.310003004,0.152
2016-08-29,40,19,17,54,1349.45998941,1228.7399920100002,275.390003911,0.23
2016-08-29,41,8,8,26,445.73999785,396.43999863,77.179998698,0.233
2016-08-29,43,92,82,92,27598.161011999997,24851.710602,3670.9199710479998,0.147
2016-08-29,44,5,5,16,479.83999432999997,397.65999988,66.12999821,0.208
2016-08-29,45,116,103,116,46397.681276,41521.7511304,1680.780017408,0.043
2016-08-29,46,126,111,366,18292.6798547,16383.64987922,2346.699992806,0.157
2016-08-29,32,2,2,9,179.90999603,168.90999603,82.77000046,0.49
2016-09-05,46,125,112,349,17443.0198322,15696.93988416,466.00997907299995,0.029
2016-09-05,17,183,148,558,33474.420955940004,30181.140385130002,1635.609984851,0.032
2016-09-05,3,4,3,16,884.8400268,797.8500137000001,203.83000184,0.267
2016-09-05,5,4,4,13,324.86999888,274.88000106,118.54000091,0.435
2016-09-05,6,2,2,6,269.94001006,239.34999845000002,45.529998301,0.13
2016-09-05,7,6,6,21,510.0,454.63999557,144.200000761,0.315
2016-09-05,9,85,75,244,23907.62999672,21572.60989894,3519.040010542,0.2
2016-09-05,11,3,3,13,454.8700103,412.18999470000006,83.67999649000001,0.19
2016-09-05,12,1,1,2,109.9400024,93.44999695,29.25,0.31
2016-09-05,13,11,11,28,914.7200012000001,850.51999471,92.44999980700001,0.063
2016-09-05,18,167,143,167,21708.3309185,19470.379851539998,3574.670011477,0.183
2016-09-05,24,147,124,412,20600.0,18484.5,2808.710030528,0.158
2016-09-05,26,13,13,32,1369.9700012,1164.53001208,-44.50000334699999,-0.221
2016-09-05,29,70,64,222,8877.78012344,7990.97003872,1381.5000114329998,0.173
2016-09-05,32,3,3,10,199.89999771,183.69999695,37.610000135,0.217
2016-09-05,33,2,2,6,390.0,323.7000046,132.72000504,0.41
2016-09-05,35,6,6,17,334.829996051,285.099996551,-13.400000360999998,-0.057
2016-09-05,36,14,13,36,646.6399955500001,581.94999791,34.540000314999986,0.055
2016-09-05,37,19,17,58,2443.42003226,2168.51003645,275.989987865,0.124
2016-09-05,40,13,13,41,1024.5899943499999,897.1300029700001,279.040000148,0.302
2016-09-05,41,10,10,30,581.69999116,501.78999037,12.980003001999997,0.104
2016-09-05,43,91,81,91,27298.181001,24560.730591,3364.460016168,0.136
2016-09-05,45,108,98,108,43197.841188,38817.9010632,6967.20995092,0.171
2016-09-05,48,107,96,107,21398.9305885,19214.9305885,3543.110035131,0.185
2016-09-12,13,10,10,32,1035.6799982500002,950.94000428,-42.740000443,-0.027
2016-09-12,40,9,9,35,874.6499841499999,749.95999723,101.4299984,0.186
2016-09-12,11,1,1,3,104.9700012,101.8199997,31.87000084,0.31
2016-09-12,43,94,88,94,28198.121033999996,25220.6805726,825.7800043489999,0.031
2016-09-12,44,6,6,22,659.77998714,554.21999556,51.330001367,-0.023
2016-09-12,45,135,110,135,53997.301484999996,48657.37133939999,7121.230024709999,0.146
2016-09-12,46,164,140,489,24440.21977598,22036.1197548,2743.859990065,0.135
2016-09-12,48,118,106,118,23598.820649,21174.820649,2103.430037658,0.102
2016-09-12,3,5,5,12,694.88002394,613.24001692,89.13999939,0.116
2016-09-12,5,1,1,3,74.97000122,70.84999847,17.0,0.24
2016-09-12,6,5,5,14,629.86000816,597.9200057099999,197.829998961,0.312
2016-09-12,7,6,6,16,376.0,344.56000138,24.410002237,-0.047
2016-09-12,9,84,77,263,25667.460067239997,23318.319793839997,3443.3899351049995,0.157
2016-09-12,41,10,10,30,545.69999689,494.43999676,48.649999507,0.023
2016-09-12,12,2,2,5,274.8500061,251.48999783,14.860000016,0.05
2016-09-12,17,178,151,502,30114.98080466,26944.380291409998,4530.940003205,0.182
2016-09-12,18,167,147,167,21708.330918499996,19516.52985314,2712.029980835,0.141
2016-09-12,24,147,130,477,23850.0,21505.25,2558.019970414,0.109
2016-09-12,26,9,9,24,1019.9600067199999,939.91001515,-46.70000459499998,0.104
2016-09-12,29,81,71,245,9747.60013834,8782.08006212,1008.9400052230001,0.13
2016-09-12,37,14,14,54,2451.46002936,2121.6299897,550.03999518,0.271
2016-09-12,36,15,15,46,875.53998564,805.4199914999999,-23.369997043,-0.138
2016-09-12,35,7,7,16,399.84000394099996,358.800004971,103.849998774,0.246
2016-09-12,33,6,6,18,1170.0,1040.64999766,362.209999305,0.297
2016-09-12,32,3,3,6,119.93999862000001,116.34000396,38.509998794,0.307
2016-09-19,17,183,146,528,31674.720886420004,28435.74035309,4143.830010422,0.124
2016-09-19,32,2,2,7,139.92999649,132.92999649,-32.17000198,-0.655
2016-09-19,29,85,78,260,10357.44015748,9319.83005461,1016.249997959,0.131
2016-09-19,26,8,8,20,909.96000288,846.85999111,160.389999383,0.237
2016-09-19,24,157,127,467,23350.0,21021.0,2012.559977478,0.091
2016-09-19,18,147,122,147,19108.5308085,17194.92986998,1275.0500004579999,0.074
2016-09-19,12,2,2,6,329.82000731999995,320.47000503,-39.84999943,0.025
2016-09-19,3,5,5,13,629.87001414,610.0000114,201.330000271,0.2
2016-09-19,13,12,12,34,1142.65999582,1064.71000678,263.43999767900004,0.208
2016-09-19,5,3,3,9,224.90999789,213.90999789,33.41999912,0.173
2016-09-19,7,1,1,4,100.0,100.0,30.0,0.3
2016-09-19,9,81,73,242,24127.59001892,21450.09988756,4833.109977631,0.225
2016-09-19,11,1,1,3,104.9700012,102.8700027,33.43000031,0.33
2016-09-19,33,2,2,5,325.0,276.8999939,115.15000343,0.395
2016-09-19,35,3,3,7,249.929998351,239.72999663000002,72.770000157,0.257
2016-09-19,37,15,15,38,1599.62003517,1373.6299953,348.37000968200005,0.228
2016-09-19,40,13,13,43,1074.5699841800001,986.8599966900001,297.11000299,0.301
2016-09-19,41,10,10,21,389.78999708000003,348.09999848,93.940000305,0.25
2016-09-19,43,98,86,98,29398.041078,26398.090637399997,1918.1299662710003,0.08
2016-09-19,44,3,3,10,299.89999577000003,262.12001032,-25.480004313,0.057
2016-09-19,45,112,102,112,44797.761232000004,40233.831086399994,6105.16997645,0.153
2016-09-19,46,124,107,368,18392.63985416,16498.31983934,3461.599992073,0.174
2016-09-19,36,14,14,47,803.5299835,686.45000168,60.459999687999996,0.08
2016-09-19,48,100,93,100,19999.00055,18033.00055,2806.959969465,0.163
2016-09-19,6,3,3,9,404.91001126000003,358.12001041,24.780000328000003,0.077
2016-09-26,41,7,7,28,525.71998781,466.45000646999995,134.429999355,0.3
2016-09-26,46,151,124,438,21891.23983676,19735.81982368,2260.5699962490003,0.115
2016-09-26,48,125,111,125,24998.7506875,22447.7506875,3136.720005166,0.139
2016-09-26,33,2,2,6,390.0,351.65000153,-719.26000406,-1.05
2016-09-26,35,6,6,17,334.829996051,305.239998772,3.9100017580000017,0.148
2016-09-26,36,17,17,50,885.49999044,821.07999612,91.66000074499999,0.12
2016-09-26,37,19,19,60,2591.40003753,2262.50999264,537.450000584,0.165
